sensor_id,temperature,pressure,humidity,event_time
sensor_0,15.0,800.21,39.92,1723955585077
sensor_1,19.95,1012.62,50.06,1723955585077
sensor_2,25.06,1200.09,59.94,1723955585077
sensor_0,14.74,800.18,39.94,1723955585087
sensor_1,20.01,1012.54,49.77,1723955585087
sensor_2,24.71,1200.0,59.7,1723955585087
sensor_0,15.01,799.64,39.94,1723955585097
sensor_1,19.65,1012.74,49.69,1723955585098
sensor_2,24.73,1199.67,59.64,1723955585098
sensor_0,14.76,799.83,39.81,1723955585108
sensor_1,19.39,1012.72,49.63,1723955585108
sensor_2,24.55,1199.9,59.4,1723955585108
sensor_0,14.75,799.61,39.68,1723955585118
sensor_1,19.38,1013.25,49.47,1723955585119
sensor_2,24.52,1199.82,59.33,1723955585119
sensor_0,14.54,800.02,39.7,1723955585129
sensor_1,19.63,1012.95,49.49,1723955585129
sensor_2,24.06,1198.72,59.19,1723955585129
sensor_0,14.65,799.59,39.64,1723955585139
sensor_1,19.36,1013.2,49.39,1723955585139
sensor_2,24.09,1199.35,59.02,1723955585139
sensor_0,14.75,799.15,39.72,1723955585149
sensor_1,18.97,1012.53,49.36,1723955585149
sensor_2,23.65,1199.13,58.99,1723955585149
sensor_0,14.71,799.26,39.65,1723955585159
sensor_1,18.92,1013.02,49.26,1723955585160
sensor_2,23.87,1199.12,58.84,1723955585160
sensor_0,14.69,799.58,39.59,1723955585170
sensor_1,19.35,1012.03,49.11,1723955585170
sensor_2,23.58,1198.18,58.52,1723955585170
sensor_0,14.58,799.78,39.48,1723955585180
sensor_1,18.93,1012.53,49.01,1723955585180
sensor_2,23.55,1198.17,58.52,1723955585180
sensor_0,14.47,799.49,39.44,1723955585190
sensor_1,19.13,1011.89,48.98,1723955585190
sensor_2,23.49,1198.55,58.29,1723955585190
sensor_0,14.34,798.93,39.35,1723955585201
sensor_1,18.59,1011.98,48.74,1723955585201
sensor_2,23.17,1198.12,58.2,1723955585201
sensor_0,14.21,799.04,39.31,1723955585211
sensor_1,18.8,1011.62,48.71,1723955585211
sensor_2,23.33,1197.58,58.23,1723955585211
sensor_0,14.19,799.43,39.33,1723955585221
sensor_1,18.88,1011.62,48.57,1723955585221
sensor_2,22.88,1197.6,57.99,1723955585221
sensor_0,14.43,799.61,39.38,1723955585231
sensor_1,18.42,1011.45,48.67,1723955585232
sensor_2,23.13,1197.4,57.95,1723955585232
sensor_0,14.44,798.95,39.3,1723955585242
sensor_1,18.56,1011.19,48.54,1723955585242
sensor_2,22.62,1198.29,57.89,1723955585242
sensor_0,14.43,798.84,39.32,1723955585252
sensor_1,18.56,1011.48,48.38,1723955585252
sensor_2,22.5,1197.93,57.8,1723955585252
sensor_0,14.19,798.75,39.28,1723955585262
sensor_1,18.47,1011.19,48.49,1723955585262
sensor_2,22.59,1197.53,57.7,1723955585262
sensor_0,14.29,799.58,39.13,1723955585272
sensor_1,18.18,1012.08,48.32,1723955585273
sensor_2,22.5,1197.25,57.5,1723955585273
sensor_0,14.33,799.49,39.15,1723955585283
sensor_1,18.06,1011.72,48.3,1723955585283
sensor_2,22.41,1197.95,57.49,1723955585283
sensor_0,14.29,798.65,39.06,1723955585293
sensor_1,18.21,1011.38,48.31,1723955585293
sensor_2,22.34,1197.33,57.32,1723955585293
sensor_0,13.99,799.4,39.1,1723955585303
sensor_1,18.04,1010.94,48.14,1723955585303
sensor_2,22.54,1197.5,57.19,1723955585303
sensor_0,14.01,799.0,39.11,1723955585314
sensor_1,18.16,1010.95,48.07,1723955585314
sensor_2,22.34,1197.14,57.22,1723955585314
sensor_0,13.93,799.2,39.12,1723955585324
sensor_1,17.85,1010.84,48.23,1723955585324
sensor_2,21.93,1197.37,57.2,1723955585324
sensor_0,14.05,799.48,39.01,1723955585334
sensor_1,17.85,1011.22,48.04,1723955585334
sensor_2,21.96,1196.63,57.2,1723955585334
sensor_0,14.13,799.13,38.99,1723955585344
sensor_1,18.0,1011.08,48.14,1723955585344
sensor_2,22.2,1197.37,57.16,1723955585344
sensor_0,14.08,799.34,39.11,1723955585355
sensor_1,18.2,1011.68,48.07,1723955585355
sensor_2,21.84,1197.28,57.09,1723955585355
sensor_0,13.85,798.7,38.91,1723955585365
sensor_1,18.23,1011.02,47.98,1723955585365
sensor_2,22.24,1197.54,56.92,1723955585365
sensor_0,13.97,798.81,39.02,1723955585375
sensor_1,17.97,1011.81,47.93,1723955585375
sensor_2,22.24,1197.36,57.1,1723955585375
sensor_0,14.19,799.17,39.07,1723955585385
sensor_1,17.79,1011.61,48.0,1723955585385
sensor_2,22.06,1196.72,56.9,1723955585385
sensor_0,14.07,798.91,39.09,1723955585395
sensor_1,17.71,1011.66,47.88,1723955585396
sensor_2,21.95,1196.48,57.06,1723955585396
sensor_0,13.96,798.76,38.96,1723955585406
sensor_1,17.78,1011.81,48.03,1723955585406
sensor_2,21.82,1196.65,57.12,1723955585406
sensor_0,13.82,798.77,39.02,1723955585416
sensor_1,17.95,1011.63,48.02,1723955585416
sensor_2,21.89,1197.28,57.04,1723955585416
sensor_0,13.91,798.85,38.94,1723955585426
sensor_1,18.0,1010.79,47.96,1723955585426
sensor_2,22.24,1197.56,57.14,1723955585426
sensor_0,13.96,798.74,39.0,1723955585436
sensor_1,17.9,1011.79,48.03,1723955585437
sensor_2,22.02,1197.45,56.95,1723955585437
sensor_0,13.97,798.8,39.13,1723955585447
sensor_1,18.33,1011.65,47.96,1723955585447
sensor_2,22.0,1197.62,57.03,1723955585447
sensor_0,14.25,799.46,39.03,1723955585457
sensor_1,18.32,1010.95,48.2,1723955585457
sensor_2,21.97,1196.87,57.16,1723955585457
sensor_0,14.06,799.12,39.13,1723955585467
sensor_1,18.33,1011.81,48.24,1723955585467
sensor_2,22.22,1197.69,57.2,1723955585468
sensor_0,14.03,799.13,39.16,1723955585478
sensor_1,18.12,1011.89,48.12,1723955585478
sensor_2,22.45,1196.76,57.31,1723955585478
sensor_0,13.99,799.12,39.09,1723955585488
sensor_1,18.23,1011.6,48.11,1723955585488
sensor_2,22.43,1197.54,57.4,1723955585488
sensor_0,13.97,798.83,39.07,1723955585498
sensor_1,18.33,1011.97,48.27,1723955585498
sensor_2,22.41,1197.35,57.26,1723955585498
sensor_0,13.98,799.58,39.09,1723955585508
sensor_1,18.27,1011.05,48.25,1723955585508
sensor_2,22.48,1197.69,57.47,1723955585508
sensor_0,14.25,798.8,39.22,1723955585519
sensor_1,18.61,1011.87,48.23,1723955585519
sensor_2,22.32,1198.03,57.47,1723955585519
sensor_0,14.11,799.44,39.21,1723955585529
sensor_1,18.37,1011.28,48.49,1723955585529
sensor_2,22.8,1197.88,57.67,1723955585529
sensor_0,14.24,799.69,39.15,1723955585539
sensor_1,18.54,1011.4,48.38,1723955585539
sensor_2,22.92,1198.1,57.77,1723955585539
sensor_0,14.22,799.31,39.21,1723955585549
sensor_1,18.5,1012.02,48.46,1723955585549
sensor_2,22.79,1197.8,57.9,1723955585549
sensor_0,14.24,799.08,39.28,1723955585560
sensor_1,18.66,1012.28,48.62,1723955585560
sensor_2,23.06,1197.79,58.01,1723955585560
sensor_0,14.23,799.53,39.3,1723955585570
sensor_1,18.83,1011.72,48.61,1723955585570
sensor_2,23.28,1198.55,58.0,1723955585570
sensor_0,14.49,799.56,39.29,1723955585580
sensor_1,18.52,1012.09,48.75,1723955585580
sensor_2,23.36,1197.97,58.03,1723955585580
sensor_0,14.56,799.74,39.39,1723955585590
sensor_1,18.97,1012.32,48.74,1723955585590
sensor_2,23.49,1198.51,58.25,1723955585590
sensor_0,14.35,798.99,39.39,1723955585603
sensor_1,18.81,1012.5,48.81,1723955585604
sensor_2,23.21,1198.3,58.42,1723955585604
sensor_0,14.32,799.21,39.47,1723955585614
sensor_1,18.74,1011.96,48.98,1723955585614
sensor_2,23.38,1198.92,58.56,1723955585614
sensor_0,14.61,800.01,39.56,1723955585624
sensor_1,18.94,1012.07,49.16,1723955585624
sensor_2,23.69,1198.72,58.63,1723955585624
sensor_0,14.66,800.04,39.63,1723955585635
sensor_1,19.45,1012.2,49.19,1723955585635
sensor_2,24.0,1198.47,58.75,1723955585635
sensor_0,14.78,799.4,39.7,1723955585645
sensor_1,19.13,1012.75,49.3,1723955585645
sensor_2,24.13,1199.19,59.04,1723955585645
sensor_0,14.65,800.01,39.62,1723955585656
sensor_1,19.51,1012.75,49.4,1723955585656
sensor_2,24.17,1199.5,58.95,1723955585656
sensor_0,14.84,799.95,39.66,1723955585667
sensor_1,19.26,1012.94,49.5,1723955585667
sensor_2,24.0,1199.49,59.12,1723955585667
